session_id,timestamp,window_start_timestamp,window_duration_s,latitude,longitude,location_timestamp,location_age_ms,horizontal_accuracy_m,vertical_accuracy_m,altitude_m,speed_mps,speed_accuracy_mps,bearing_deg,bearing_accuracy_deg,gnss_timestamp,gnss_age_ms,satellites_visible,satellites_used,cn0_mean_dbhz,cn0_max_dbhz,gps_visible,gps_used,glonass_visible,glonass_used,beidou_visible,beidou_used,galileo_visible,galileo_used,qzss_visible,qzss_used,accel_sample_count,accel_x_mean_mps2,accel_y_mean_mps2,accel_z_mean_mps2,accel_magnitude_mean_mps2,accel_magnitude_stddev_mps2,accel_magnitude_rms_mps2,linear_accel_sample_count,linear_accel_x_mean_mps2,linear_accel_y_mean_mps2,linear_accel_z_mean_mps2,linear_accel_magnitude_mean_mps2,linear_accel_magnitude_stddev_mps2,linear_accel_magnitude_rms_mps2,gyro_sample_count,gyro_x_mean_radps,gyro_y_mean_radps,gyro_z_mean_radps,gyro_magnitude_mean_radps,gyro_magnitude_stddev_radps,gyro_magnitude_rms_radps,rotation_vector_x,rotation_vector_y,rotation_vector_z,rotation_vector_w,orientation_azimuth_deg,orientation_pitch_deg,orientation_roll_deg,step_events_window,step_count_total,light_lux,light_timestamp,light_age_ms,battery_level_pct,battery_temperature_c,battery_charging,battery_timestamp,battery_age_ms,surface_classifier_label,surface_classifier_confidence,surface_classifier_timestamp,surface_classifier_age_ms,manual_surface_label,manual_surface_timestamp,manual_surface_age_ms,route_distance_m,gps_accuracy_m,gps_quality
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:55:11.860891+08:00,2026-09-12T08:55:01.860891+08:00,10,10.3471107,123.8199662,2026-09-12T00:55:12Z,589,9.4,7.9,620.65,0.00,0.35,,,2026-09-12T08:55:11.292853+08:00,568,99,0,20.90,41.30,20,0,7,0,49,0,18,0,4,0,498,0.2517,8.3838,3.0315,9.9327,2.0466,10.1414,48,-0.0785,-0.0043,0.0443,0.4426,0.2342,0.5008,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,10610.00,2026-09-12T08:55:08.352891+08:00,3508,62.0,42.0,DISCHARGING,2026-09-12T08:54:31.491891+08:00,40369,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,25556,,,,4252.0,9.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:55:21.868156+08:00,2026-09-12T08:55:11.868156+08:00,10,10.3471174,123.8199466,2026-09-12T00:55:19Z,3595,6.4,5.7,618.72,0.00,0.08,,,2026-09-12T08:55:18.286042+08:00,3582,99,0,20.84,40.80,20,0,7,0,49,0,18,0,4,0,502,-0.0788,7.2246,4.9164,9.8349,1.6726,9.9762,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.481156+08:00,2387,62.0,42.0,DISCHARGING,2026-09-12T08:54:31.492156+08:00,50376,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,35564,,,,4254.2,6.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:55:31.875273+08:00,2026-09-12T08:55:21.875273+08:00,10,10.3471361,123.8199599,2026-09-12T00:55:27Z,5602,6.3,6.2,616.03,0.00,0.09,,,2026-09-12T08:55:26.290328+08:00,5584,99,0,19.00,39.40,20,0,7,0,49,0,18,0,4,0,502,-0.2996,9.6442,-0.1757,9.9372,3.3364,10.4823,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.482273+08:00,12393,62.0,42.0,DISCHARGING,2026-09-12T08:55:31.876273+08:00,-1,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,45571,,,,4256.8,6.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:55:57.241611+08:00,2026-09-12T08:55:47.241611+08:00,10,10.3473510,123.8200956,2026-09-12T00:55:51Z,6968,3.8,4.2,606.99,1.14,1.00,43.7,42.8,2026-09-12T08:55:56.310518+08:00,931,0,0,,,0,0,0,0,0,0,0,0,0,0,1234,-0.2814,9.6557,-0.6701,10.0764,3.3296,10.6123,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.480611+08:00,37761,62.0,42.0,DISCHARGING,2026-09-12T08:55:31.874611+08:00,25367,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,70937,,,,4285.0,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:56:10.491995+08:00,2026-09-12T08:56:00.491995+08:00,10,10.3474716,123.8202209,2026-09-12T00:56:07Z,4219,4.4,6.5,609.80,1.04,0.98,67.0,45.4,2026-09-12T08:56:06.286446+08:00,4206,99,0,14.99,38.10,20,0,7,0,49,0,18,0,4,0,698,-0.2428,9.6309,-0.3122,9.9271,2.9103,10.3449,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.480995+08:00,51011,62.0,42.0,DISCHARGING,2026-09-12T08:55:31.874995+08:00,38617,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,84188,,,,4304.2,4.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:56:25.436843+08:00,2026-09-12T08:56:15.436843+08:00,10,10.3475267,123.8203713,2026-09-12T00:56:24Z,2164,5.4,8.6,608.65,1.03,1.04,67.2,47.7,2026-09-12T08:56:23.286249+08:00,2151,99,0,16.19,38.80,20,0,7,0,49,0,18,0,4,0,753,-0.0881,9.6696,-0.4968,9.9969,2.8979,10.4085,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.480843+08:00,65956,62.0,42.0,DISCHARGING,2026-09-12T08:55:31.874843+08:00,53562,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,99132,,,,4321.7,5.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:56:49.25392+08:00,2026-09-12T08:56:39.25392+08:00,10,10.3475978,123.8205782,2026-09-12T00:56:47Z,2981,5.0,9.3,607.88,1.07,0.85,70.8,39.8,2026-09-12T08:56:46.310499+08:00,2941,52,0,17.66,36.70,12,0,7,0,21,0,9,0,3,0,1199,-0.0981,9.6676,-0.4018,10.0046,3.0250,10.4519,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.48292+08:00,89771,61.0,42.0,DISCHARGING,2026-09-12T08:56:49.25592+08:00,-2,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,122949,,,,4345.8,5.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:57:12.691372+08:00,2026-09-12T08:57:02.691372+08:00,10,10.3476625,123.8207793,2026-09-12T00:57:09Z,4417,5.9,11.4,599.87,1.01,2.64,51.0,68.1,2026-09-12T08:57:08.337309+08:00,4354,0,0,,,0,0,0,0,0,0,0,0,0,0,1162,-0.1343,9.6437,-0.7180,9.9929,2.6673,10.3428,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.481372+08:00,113210,61.0,42.0,DISCHARGING,2026-09-12T08:56:49.254372+08:00,23437,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,146387,,,,4369.1,5.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:57:23.702941+08:00,2026-09-12T08:57:13.702941+08:00,10,10.3477045,123.8208739,2026-09-12T00:57:20Z,4430,6.3,9.9,601.32,0.93,1.12,62.8,53.7,2026-09-12T08:57:19.283192+08:00,4420,97,0,12.71,34.20,20,0,7,0,48,0,18,0,4,0,552,-0.4668,9.6095,-1.0659,10.0040,2.1976,10.2425,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.480941+08:00,124222,61.0,42.0,DISCHARGING,2026-09-12T08:56:49.253941+08:00,34449,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,157399,,,,4380.4,6.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:57:41.836991+08:00,2026-09-12T08:57:31.836991+08:00,10,10.3477743,123.8209876,2026-09-12T00:57:35Z,7564,11.8,33.2,600.21,0.98,3.67,53.4,67.7,2026-09-12T08:57:41.282087+08:00,555,0,0,,,0,0,0,0,0,0,0,0,0,0,910,-0.0771,9.6393,-0.4536,9.9927,2.7133,10.3545,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.480991+08:00,142356,61.0,42.0,DISCHARGING,2026-09-12T08:56:49.253991+08:00,52583,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,175533,,,,4395.1,11.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:58:08.620771+08:00,2026-09-12T08:57:58.620771+08:00,10,10.3479818,123.8211683,2026-09-12T00:58:05Z,4348,8.4,14.6,601.68,1.08,2.10,60.7,54.8,2026-09-12T08:58:04.281068+08:00,4337,0,0,,,0,0,0,0,0,0,0,0,0,0,1328,-0.4534,9.6062,-0.7155,9.9687,2.6237,10.3082,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.483771+08:00,169137,61.0,43.0,DISCHARGING,2026-09-12T08:58:08.623771+08:00,-3,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,202316,,,,4426.0,8.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:58:27.248517+08:00,2026-09-12T08:58:17.248517+08:00,10,10.3479127,123.8214427,2026-09-12T00:58:24Z,3976,15.0,17.4,596.46,1.05,1.02,73.2,45.0,2026-09-12T08:58:23.309057+08:00,3939,52,0,8.28,29.00,12,0,7,0,21,0,9,0,3,0,902,-0.3422,9.5821,-1.2184,9.9803,2.6527,10.3269,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.481517+08:00,187767,61.0,43.0,DISCHARGING,2026-09-12T08:58:08.621517+08:00,18627,UNPAVED,0.50,2026-09-12T08:54:46.303934+08:00,220944,,,,4463.8,15.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:58:53.330423+08:00,2026-09-12T08:58:43.330423+08:00,10,10.3481029,123.8216399,2026-09-12T00:58:46Z,8057,14.7,18.3,603.80,3.96,4.19,106.4,18.4,2026-09-12T08:58:53.279066+08:00,51,0,0,,,0,0,0,0,0,0,0,0,0,0,1351,-0.0972,9.6653,-0.2109,9.9659,2.8226,10.3578,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.481423+08:00,213849,61.0,43.0,DISCHARGING,2026-09-12T08:58:08.621423+08:00,44709,CONCRETE,0.50,2026-09-12T08:58:45.312347+08:00,8018,,,,4495.4,14.7,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:59:03.335417+08:00,2026-09-12T08:58:53.335417+08:00,10,10.3483305,123.8217497,2026-09-12T00:59:03Z,1063,15.9,24.7,612.95,1.22,4.21,74.4,50.6,2026-09-12T08:59:02.282605+08:00,1052,52,0,13.23,32.30,12,0,7,0,21,0,9,0,3,0,501,-0.1535,9.6665,-0.3143,9.9700,3.1551,10.4573,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.481417+08:00,223854,61.0,43.0,DISCHARGING,2026-09-12T08:58:08.621417+08:00,54714,UNPAVED,0.50,2026-09-12T08:58:54.294495+08:00,9040,,,,4535.9,15.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:59:23.389539+08:00,2026-09-12T08:59:13.389539+08:00,10,10.3482823,123.8218345,2026-09-12T00:59:19Z,5118,5.7,7.5,597.97,1.21,0.91,66.8,36.7,2026-09-12T08:59:18.28243+08:00,5106,97,0,10.83,34.30,20,0,7,0,48,0,18,0,4,0,1002,0.0368,9.6567,-0.4649,10.0585,3.3029,10.5869,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.482539+08:00,243907,61.0,43.0,DISCHARGING,2026-09-12T08:59:23.390539+08:00,-1,UNPAVED,0.50,2026-09-12T08:59:18.301117+08:00,5088,,,,4547.2,5.7,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:59:44.600857+08:00,2026-09-12T08:59:34.600857+08:00,10,10.3484220,123.8219527,2026-09-12T00:59:41Z,4328,8.1,18.0,608.93,0.89,2.19,73.5,64.2,2026-09-12T08:59:40.285331+08:00,4316,0,0,,,0,0,0,0,0,0,0,0,0,0,1061,-0.0221,9.5899,-1.2423,9.9862,2.6658,10.3359,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.480857+08:00,265120,61.0,43.0,DISCHARGING,2026-09-12T08:59:23.388857+08:00,21212,UNPAVED,0.50,2026-09-12T08:59:35.296847+08:00,9304,,,,4567.5,8.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T08:59:58.60707+08:00,2026-09-12T08:59:48.60707+08:00,10,10.3484328,123.8220235,2026-09-12T00:59:57Z,2334,8.0,15.1,594.06,1.02,2.17,95.7,59.8,2026-09-12T08:59:56.287086+08:00,2320,0,0,,,0,0,0,0,0,0,0,0,0,0,702,-0.0131,9.6021,-0.6866,9.9185,2.5549,10.2423,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.48107+08:00,279126,61.0,43.0,DISCHARGING,2026-09-12T08:59:23.38907+08:00,35218,UNPAVED,0.50,2026-09-12T08:59:35.296847+08:00,23310,,,,4575.7,8.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:00:08.806492+08:00,2026-09-12T08:59:58.806492+08:00,10,10.3484150,123.8221106,2026-09-12T01:00:07Z,2535,14.2,42.0,596.90,1.16,3.07,101.7,55.1,2026-09-12T09:00:06.280532+08:00,2525,98,0,13.99,32.10,20,0,7,0,48,0,18,0,5,0,513,-0.0733,9.6341,-0.4422,10.0149,3.1556,10.5003,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.481492+08:00,289325,61.0,43.0,DISCHARGING,2026-09-12T08:59:23.389492+08:00,45417,UNPAVED,0.50,2026-09-12T08:59:35.296847+08:00,33509,,,,4585.5,14.2,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:00:24.142043+08:00,2026-09-12T09:00:14.142043+08:00,10,10.3484573,123.8222436,2026-09-12T01:00:23Z,1870,6.2,8.0,599.27,1.15,0.88,107.9,38.4,2026-09-12T09:00:22.279434+08:00,1861,98,0,15.18,36.80,20,0,7,0,48,0,18,0,5,0,764,-0.3589,9.6739,-0.4702,10.0008,2.5673,10.3250,,,,,,,,,,,,,,,0.10320,-0.73342,-0.65727,0.13944,-160.4,-3.9,95.6,0,1908,50531.00,2026-09-12T08:55:19.483043+08:00,304659,60.0,42.0,DISCHARGING,2026-09-12T09:00:24.144043+08:00,-2,UNPAVED,0.50,2026-09-12T09:00:22.294891+08:00,1847,,,,4600.9,6.2,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:00:34.239562+08:00,2026-09-12T09:00:24.239562+08:00,10,10.3484436,123.8222997,2026-09-12T01:00:30Z,4968,9.5,14.6,600.63,1.12,2.20,100.4,53.7,2026-09-12T09:00:29.284593+08:00,4954,0,0,,,0,0,0,0,0,0,0,0,0,0,502,0.1341,9.6493,-0.2783,9.9862,2.8617,10.3882,251,0.0597,-0.2121,0.0594,3.5540,1.7456,3.9596,,,,,,,,0.69426,-0.19659,-0.17459,0.66998,-30.5,-1.2,92.4,0,1908,50531.00,2026-09-12T08:55:19.481562+08:00,314758,60.0,42.0,DISCHARGING,2026-09-12T09:00:24.142562+08:00,10097,UNPAVED,0.50,2026-09-12T09:00:22.294891+08:00,11944,,,,4607.2,9.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:00:54.701161+08:00,2026-09-12T09:00:44.701161+08:00,10,10.3484374,123.8224179,2026-09-12T01:00:45Z,10428,5.5,9.7,594.79,1.13,2.01,91.2,53.5,2026-09-12T09:00:54.282326+08:00,419,98,0,13.91,33.70,20,0,7,0,48,0,18,0,5,0,1024,0.1610,9.5423,-1.3292,9.9945,2.4445,10.2891,,,,,,,,,,,,,,,0.69426,-0.19659,-0.17459,0.66998,-30.5,-1.2,92.4,0,1908,50531.00,2026-09-12T08:55:19.481161+08:00,335220,60.0,42.0,DISCHARGING,2026-09-12T09:00:24.142161+08:00,30559,UNPAVED,0.50,2026-09-12T09:00:22.294891+08:00,32406,,,,4620.2,5.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:01:25.283749+08:00,2026-09-12T09:01:15.283749+08:00,10,10.3487521,123.8226768,2026-09-12T01:01:19Z,7012,13.3,20.1,578.99,1.11,1.00,80.0,41.8,2026-09-12T09:01:25.279842+08:00,2,0,0,,,0,0,0,0,0,0,0,0,0,0,1539,0.0082,9.6632,-0.3201,9.9929,2.9456,10.4180,,,,,,,,,,,,,,,0.69426,-0.19659,-0.17459,0.66998,-30.5,-1.2,92.4,0,1908,50531.00,2026-09-12T08:55:19.482749+08:00,365801,60.0,42.0,DISCHARGING,2026-09-12T09:01:25.285749+08:00,-2,UNPAVED,0.50,2026-09-12T09:00:22.294891+08:00,62988,,,,4667.9,13.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:01:51.438121+08:00,2026-09-12T09:01:41.438121+08:00,10,10.3489241,123.8228358,2026-09-12T01:01:49Z,3165,10.2,36.6,592.30,1.10,6.07,64.3,54.5,2026-09-12T09:01:48.299756+08:00,3138,0,0,,,0,0,0,0,0,0,0,0,0,0,1301,0.0966,9.5864,-1.0096,9.9650,2.6089,10.3008,,,,,,,,,,,,,,,0.69426,-0.19659,-0.17459,0.66998,-30.5,-1.2,92.4,0,1908,50531.00,2026-09-12T08:55:19.481121+08:00,391957,60.0,42.0,DISCHARGING,2026-09-12T09:01:25.284121+08:00,26154,UNPAVED,0.50,2026-09-12T09:00:22.294891+08:00,89143,,,,4696.0,10.2,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:02:08.718049+08:00,2026-09-12T09:01:58.718049+08:00,10,10.3489936,123.8229667,2026-09-12T01:02:06Z,3446,15.6,207.9,592.55,0.93,6.61,96.0,60.4,2026-09-12T09:02:05.277575+08:00,3440,0,0,,,0,0,0,0,0,0,0,0,0,0,862,0.1598,9.5874,-1.2142,9.9697,2.2339,10.2169,,,,,,,,,,,,,,,0.69426,-0.19659,-0.17459,0.66998,-30.5,-1.2,92.4,0,1908,50531.00,2026-09-12T08:55:19.481049+08:00,409237,60.0,42.0,DISCHARGING,2026-09-12T09:01:25.284049+08:00,43434,UNPAVED,0.50,2026-09-12T09:00:22.294891+08:00,106423,,,,4713.2,15.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:02:29.335028+08:00,2026-09-12T09:02:19.335028+08:00,10,10.3491129,123.8230494,2026-09-12T01:02:22Z,8064,19.2,24.9,587.93,0.86,3.13,95.5,73.4,2026-09-12T09:02:29.276939+08:00,57,0,0,,,0,0,0,0,0,0,0,0,0,0,1036,0.1343,9.5552,-1.5028,9.9482,2.1618,10.1804,172,-0.1291,0.1564,-0.1799,2.8236,1.2235,3.0772,,,,,,,,0.63643,-0.45126,-0.32290,0.53577,-67.3,-4.2,102.6,0,1908,50531.00,2026-09-12T08:55:19.482028+08:00,429853,60.0,42.0,DISCHARGING,2026-09-12T09:02:29.336028+08:00,-1,UNPAVED,0.50,2026-09-12T09:00:22.294891+08:00,127040,,,,4729.4,19.2,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:02:54.248033+08:00,2026-09-12T09:02:44.248033+08:00,10,10.3492568,123.8232007,2026-09-12T01:02:54Z,977,12.7,24.0,588.89,0.88,3.67,185.3,78.3,2026-09-12T09:02:53.282626+08:00,965,0,0,,,0,0,0,0,0,0,0,0,0,0,1196,0.0390,9.4387,-1.7351,9.8565,2.1070,10.0791,94,0.1175,-0.2391,0.0503,2.4750,1.1410,2.7254,,,,,,,,0.63832,-0.44165,-0.34107,0.53025,-67.8,-1.9,101.8,0,1908,50531.00,2026-09-12T08:55:19.481033+08:00,454767,60.0,42.0,DISCHARGING,2026-09-12T09:02:29.335033+08:00,24913,UNPAVED,0.50,2026-09-12T09:02:53.290959+08:00,957,,,,4754.4,12.7,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:03:27.55278+08:00,2026-09-12T09:03:17.55278+08:00,10,10.3491958,123.8234081,2026-09-12T01:03:26Z,2281,11.6,63.5,585.26,0.91,5.84,140.3,78.7,2026-09-12T09:03:25.280869+08:00,2272,0,0,,,0,0,0,0,0,0,0,0,0,0,1715,-0.1576,9.5864,-1.1086,9.9824,2.3189,10.2482,,,,,,,,,,,,,,,0.63832,-0.44165,-0.34107,0.53025,-67.8,-1.9,101.8,0,1908,50531.00,2026-09-12T08:55:19.48078+08:00,488072,60.0,42.0,DISCHARGING,2026-09-12T09:02:29.33478+08:00,58218,UNPAVED,0.50,2026-09-12T09:02:53.290959+08:00,34261,,,,4780.4,11.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:03:43.252058+08:00,2026-09-12T09:03:33.252058+08:00,10,10.3494312,123.8236290,2026-09-12T01:03:42Z,1980,9.4,19.0,595.85,1.19,2.93,154.4,60.3,2026-09-12T09:03:41.294843+08:00,1953,0,0,,,0,0,0,0,0,0,0,0,0,0,736,-0.4434,9.5450,-1.1611,9.8899,2.4471,10.1882,,,,,,,,,,,,,,,0.63832,-0.44165,-0.34107,0.53025,-67.8,-1.9,101.8,0,1908,50531.00,2026-09-12T08:55:19.485058+08:00,503767,60.0,41.0,DISCHARGING,2026-09-12T09:03:43.256058+08:00,-4,UNPAVED,0.50,2026-09-12T09:03:41.301579+08:00,1950,,,,4823.7,9.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:04:07.59203+08:00,2026-09-12T09:03:57.59203+08:00,10,10.3493455,123.8238153,2026-09-12T01:04:05Z,3320,5.3,35.3,597.64,,,,,2026-09-12T09:04:04.283945+08:00,3308,0,0,,,0,0,0,0,0,0,0,0,0,0,1261,-0.2903,9.6407,-0.5156,9.9463,2.2653,10.2010,,,,,,,,,,,,,,,0.63832,-0.44165,-0.34107,0.53025,-67.8,-1.9,101.8,0,1908,50531.00,2026-09-12T08:55:19.48103+08:00,528111,60.0,41.0,DISCHARGING,2026-09-12T09:03:43.25203+08:00,24340,TRAIL,0.50,2026-09-12T09:03:58.300464+08:00,9291,,,,4847.5,5.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:04:23.82406+08:00,2026-09-12T09:04:13.82406+08:00,10,10.3493668,123.8240332,2026-09-12T01:04:24Z,552,15.4,22.8,583.63,1.25,1.45,99.3,52.2,2026-09-12T09:04:23.279096+08:00,545,52,0,16.81,36.30,12,0,7,0,21,0,9,0,3,0,814,-0.4398,9.6609,-0.3595,9.9971,2.8086,10.3841,,,,,,,,,,,,,,,0.63832,-0.44165,-0.34107,0.53025,-67.8,-1.9,101.8,0,1908,50531.00,2026-09-12T08:55:19.48106+08:00,544343,60.0,41.0,DISCHARGING,2026-09-12T09:03:43.25206+08:00,40572,CONCRETE,0.50,2026-09-12T09:04:23.296203+08:00,527,,,,4884.0,15.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:04:33.829845+08:00,2026-09-12T09:04:23.829845+08:00,10,10.3493439,123.8240854,2026-09-12T01:04:30Z,4558,15.8,25.6,586.84,1.00,3.61,88.8,74.9,2026-09-12T09:04:29.282723+08:00,4547,0,0,,,0,0,0,0,0,0,0,0,0,0,502,-0.4307,9.5864,-1.0325,9.9228,1.8925,10.1016,,,,,,,,,,,,,,,0.63832,-0.44165,-0.34107,0.53025,-67.8,-1.9,101.8,0,1908,50531.00,2026-09-12T08:55:19.480845+08:00,554349,60.0,41.0,DISCHARGING,2026-09-12T09:03:43.251845+08:00,50578,UNPAVED,0.50,2026-09-12T09:04:29.290455+08:00,4539,,,,4890.3,15.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:04:43.837366+08:00,2026-09-12T09:04:33.837366+08:00,10,10.3493099,123.8241338,2026-09-12T01:04:38Z,6565,16.4,44.8,591.03,0.80,4.65,147.0,81.1,2026-09-12T09:04:37.280151+08:00,6556,0,0,,,0,0,0,0,0,0,0,0,0,0,502,-0.0482,9.6412,-0.3864,10.0196,2.4648,10.3183,,,,,,,,,,,,,,,0.63832,-0.44165,-0.34107,0.53025,-67.8,-1.9,101.8,0,1908,50531.00,2026-09-12T08:55:19.482366+08:00,564355,60.0,41.0,DISCHARGING,2026-09-12T09:04:43.838366+08:00,-1,UNPAVED,0.50,2026-09-12T09:04:29.290455+08:00,14546,,,,4896.8,16.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:04:57.332562+08:00,2026-09-12T09:04:47.332562+08:00,10,10.3495738,123.8241070,2026-09-12T01:04:54Z,4062,17.6,23.8,601.65,1.07,4.03,31.7,76.2,2026-09-12T09:04:53.281305+08:00,4051,0,0,,,0,0,0,0,0,0,0,0,0,0,677,-0.4020,9.6141,-0.3317,9.9979,2.7870,10.3791,278,0.0417,-0.0230,0.0144,3.6172,1.7539,4.0200,,,,,,,,0.57090,-0.41108,-0.42447,0.57001,-72.4,0.9,89.4,0,1908,50531.00,2026-09-12T08:55:19.481562+08:00,577851,60.0,41.0,DISCHARGING,2026-09-12T09:04:43.837562+08:00,13495,UNPAVED,0.50,2026-09-12T09:04:29.290455+08:00,28042,,,,4927.1,17.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:05:23.179595+08:00,2026-09-12T09:05:13.179595+08:00,10,10.3497282,123.8241107,2026-09-12T01:05:19Z,4909,17.1,50.8,599.06,1.10,5.20,87.6,75.0,2026-09-12T09:05:18.280365+08:00,4900,97,0,14.35,37.30,20,0,7,0,48,0,18,0,4,0,1248,-0.2401,9.6703,-0.4260,10.0286,2.8295,10.4201,,,,,,,,,,,,,,,0.57090,-0.41108,-0.42447,0.57001,-72.4,0.9,89.4,0,1908,50531.00,2026-09-12T08:55:19.480595+08:00,603699,60.0,41.0,DISCHARGING,2026-09-12T09:04:43.836595+08:00,39343,UNPAVED,0.50,2026-09-12T09:04:29.290455+08:00,53889,,,,4944.7,17.1,GOOD
